iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,rolling_immunity
DEU,Europe,Germany,2020-07-04,197198.0,418.0,391.429,9020.0,10.0,7.429,2350.38,4.982,4.665,107.508,0.119,0.089,0.95,320.0,3.814,,,,,,,,,,,72462.0,0.864,,,tests performed,,,,,,,,,,,,63.43,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.006424079947457429
DEU,Europe,Germany,2020-07-05,197523.0,325.0,404.286,9023.0,3.0,7.857,2354.254,3.874,4.819,107.544,0.036,0.094,0.95,299.0,3.564,,,,,212.862,2.537,,6339573.0,75.561,,73281.0,0.873,0.006,166.7,tests performed,,,,,,,,,,,,63.43,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-12077.1,-2.35,-5.61,0.006367928759568256
DEU,Europe,Germany,2020-07-06,198064.0,541.0,431.714,9022.0,-1.0,6.571,2360.702,6.448,5.146,107.532,-0.012,0.078,0.95,305.0,3.635,,,,,,,,,,,73294.0,0.874,,,tests performed,,,,,,,,,,,,63.43,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.0063069901531833394
DEU,Europe,Germany,2020-07-07,198343.0,279.0,417.857,9032.0,10.0,6.0,2364.027,3.325,4.98,107.651,0.119,0.072,0.93,292.0,3.48,,,,,,,,,,,73306.0,0.874,,,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.006259168941044707
DEU,Europe,Germany,2020-07-08,198699.0,356.0,400.857,9046.0,14.0,7.286,2368.27,4.243,4.778,107.818,0.167,0.087,0.92,287.0,3.421,,,,,,,,,,,73318.0,0.874,,,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.006216049066571324
DEU,Europe,Germany,2020-07-09,199001.0,302.0,375.857,9057.0,11.0,7.286,2371.87,3.6,4.48,107.949,0.131,0.087,0.92,272.0,3.242,,,,,,,,,,,73331.0,0.874,,,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.006169260824398579
DEU,Europe,Germany,2020-07-10,199332.0,331.0,364.571,9063.0,6.0,7.571,2375.815,3.945,4.345,108.021,0.072,0.09,0.94,276.0,3.29,,,,,,,,,,,73343.0,0.874,,,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.0061164403024891525
DEU,Europe,Germany,2020-07-11,199709.0,377.0,358.714,9070.0,7.0,7.143,2380.308,4.493,4.275,108.104,0.083,0.085,0.96,253.0,3.015,,,,,,,,,,,73355.0,0.874,,,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.006064771939387829
DEU,Europe,Germany,2020-07-12,199919.0,210.0,342.286,9071.0,1.0,6.857,2382.811,2.503,4.08,108.116,0.012,0.082,0.98,254.0,3.027,,,,,223.959,2.669,,6853145.0,81.682,,73367.0,0.874,0.006,166.7,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-12658.6,-2.39,-3.48,0.006005905894537032
DEU,Europe,Germany,2020-07-13,200180.0,261.0,302.286,9074.0,3.0,7.429,2385.922,3.111,3.603,108.152,0.036,0.089,1.0,263.0,3.135,,,,,,,,,,,73993.0,0.882,,,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.0059494170049282456
DEU,Europe,Germany,2020-07-14,200456.0,276.0,301.857,9078.0,4.0,6.571,2389.212,3.29,3.598,108.2,0.048,0.078,1.03,256.0,3.051,,,,,,,,,,,74618.0,0.889,,,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.00589410013893459
DEU,Europe,Germany,2020-07-15,200890.0,434.0,313.0,9080.0,2.0,4.857,2394.385,5.173,3.731,108.223,0.024,0.058,1.07,246.0,2.932,,,,,,,,,,,75244.0,0.897,,,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.00583637300968721
DEU,Europe,Germany,2020-07-16,201450.0,560.0,349.857,9087.0,7.0,4.286,2401.059,6.675,4.17,108.307,0.083,0.051,1.1,251.0,2.992,,,,,,,,,,,75869.0,0.904,,,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.005784592079346015
DEU,Europe,Germany,2020-07-17,202045.0,595.0,387.571,9088.0,1.0,3.571,2408.151,7.092,4.619,108.319,0.012,0.043,1.12,246.0,2.932,,,,,,,,,,,76495.0,0.912,,,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.005725613467255347
DEU,Europe,Germany,2020-07-18,202426.0,381.0,388.143,9091.0,3.0,3.0,2412.692,4.541,4.626,108.355,0.036,0.036,1.14,246.0,2.932,,,,,,,,,,,77120.0,0.919,,,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.005669012010406688
DEU,Europe,Germany,2020-07-19,202735.0,309.0,402.286,9092.0,1.0,3.0,2416.375,3.683,4.795,108.366,0.012,0.036,1.16,249.0,2.968,,,,,262.294,3.126,,7397364.0,88.168,,77746.0,0.927,0.007,142.9,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-13255.9,-2.42,-3.49,0.005610006911906639
DEU,Europe,Germany,2020-07-20,203325.0,590.0,449.286,9094.0,2.0,2.857,2423.407,7.032,5.355,108.39,0.024,0.034,1.17,245.0,2.92,,,,,,,,,,,77999.0,0.93,,,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.005552187080226415
DEU,Europe,Germany,2020-07-21,203717.0,392.0,465.857,9099.0,5.0,3.0,2428.079,4.672,5.552,108.45,0.06,0.036,1.18,251.0,2.992,,,,,,,,,,,78252.0,0.933,,,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.005497929670608031
DEU,Europe,Germany,2020-07-22,204276.0,559.0,483.714,9102.0,3.0,3.143,2434.742,6.663,5.765,108.486,0.036,0.037,1.19,248.0,2.956,,,,,,,,,,,78506.0,0.936,,,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.0054412553761335695
DEU,Europe,Germany,2020-07-23,204881.0,605.0,490.143,9110.0,8.0,3.286,2441.953,7.211,5.842,108.581,0.095,0.039,1.2,234.0,2.789,,,,,,,,,,,78759.0,0.939,,,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.005390520658962953
DEU,Europe,Germany,2020-07-24,205623.0,742.0,511.143,9120.0,10.0,4.571,2450.797,8.844,6.092,108.7,0.119,0.054,1.21,235.0,2.801,,,,,,,,,,,79012.0,0.942,,,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.005342116745817924
DEU,Europe,Germany,2020-07-25,206278.0,655.0,550.286,9124.0,4.0,4.714,2458.604,7.807,6.559,108.748,0.048,0.056,1.22,247.0,2.944,,,,,,,,,,,79266.0,0.945,,,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.005286495286116381
DEU,Europe,Germany,2020-07-26,206667.0,389.0,561.714,9124.0,0.0,4.571,2463.24,4.636,6.695,108.748,0.0,0.054,1.22,265.0,3.159,,,,,302.647,3.607,,7953998.0,94.803,,79519.0,0.948,0.008,125.0,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-14078.8,-2.49,-4.65,0.0052260797863167615
DEU,Europe,Germany,2020-07-27,207112.0,445.0,541.0,9125.0,1.0,4.429,2468.544,5.304,6.448,108.76,0.012,0.053,1.22,257.0,3.063,,,,,,,,,,,80184.0,0.956,,,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.00516685617493931
DEU,Europe,Germany,2020-07-28,207707.0,595.0,570.0,9131.0,6.0,4.571,2475.636,7.092,6.794,108.831,0.072,0.054,1.23,253.0,3.015,,,,,,,,,,,80848.0,0.964,,,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.005113585384070401
DEU,Europe,Germany,2020-07-29,208546.0,839.0,610.0,9135.0,4.0,4.714,2485.636,10.0,7.271,108.879,0.048,0.056,1.24,255.0,3.039,,,,,,,,,,,81513.0,0.972,,,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.005057891086743058
DEU,Europe,Germany,2020-07-30,209535.0,989.0,664.857,9144.0,9.0,4.857,2497.423,11.788,7.924,108.986,0.107,0.058,1.24,260.0,3.099,,,,,,,,,,,82178.0,0.979,,,tests performed,,,,,,,,,,,,55.09,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.005008129745117217
DEU,Europe,Germany,2020-07-31,210399.0,864.0,682.286,9147.0,3.0,3.857,2507.721,10.298,8.132,109.022,0.036,0.046,1.24,259.0,3.087,,,,,,,,,,,82842.0,0.987,,,tests performed,,,,,,,,,,,,57.87,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.004951157478537212
DEU,Europe,Germany,2020-08-01,211005.0,606.0,675.286,9154.0,7.0,4.286,2514.944,7.223,8.049,109.105,0.083,0.051,1.23,255.0,3.039,,,,,,,,,,,83507.0,0.995,,,tests performed,,,,,,,,,,,,57.87,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.004898932900838873
DEU,Europe,Germany,2020-08-02,211220.0,215.0,650.429,9154.0,0.0,4.286,2517.507,2.563,7.752,109.105,0.0,0.051,1.23,267.0,3.182,,,,,345.017,4.112,,8543199.0,101.825,,84172.0,1.003,0.01,100.0,tests performed,,,,,,,,,,,,57.87,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-14018.3,-2.41,0.35,0.004838318752968888
DEU,Europe,Germany,2020-08-03,212111.0,891.0,714.143,9154.0,0.0,4.143,2528.126,10.62,8.512,109.105,0.0,0.049,1.24,263.0,3.135,,,,,,,,,,,86830.0,1.035,,,tests performed,,,,,,,,,,,,57.87,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.004777704605098898
DEU,Europe,Germany,2020-08-04,212828.0,717.0,731.571,9163.0,9.0,4.571,2536.672,8.546,8.72,109.213,0.107,0.054,1.25,258.0,3.075,,,,,,,,,,,89489.0,1.067,,,tests performed,,,,,,,,,,,,57.87,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.004727817453028497
DEU,Europe,Germany,2020-08-05,214113.0,1285.0,795.286,9179.0,16.0,6.286,2551.988,15.316,9.479,109.403,0.191,0.075,1.25,238.0,2.837,,,,,,,,,,,92148.0,1.098,,,tests performed,,,,,,,,,,,,57.87,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.004686213925492213
DEU,Europe,Germany,2020-08-06,215039.0,926.0,786.286,9181.0,2.0,5.286,2563.025,11.037,9.372,109.427,0.024,0.063,1.25,236.0,2.813,,,,,,,,,,,94806.0,1.13,,,tests performed,,,,,,,,,,,,57.87,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.004627818014407941
DEU,Europe,Germany,2020-08-07,216196.0,1157.0,828.143,9195.0,14.0,6.857,2576.815,13.79,9.871,109.594,0.167,0.082,1.24,226.0,2.694,,,,,,,,,,,97465.0,1.162,,,tests performed,,,,,,,,,,,,59.72,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.004583711521185089
DEU,Europe,Germany,2020-08-08,216903.0,707.0,842.571,9201.0,6.0,6.714,2585.242,8.427,10.043,109.666,0.072,0.08,1.24,228.0,2.718,,,,,,,,,,,100124.0,1.193,,,tests performed,,,,,,,,,,,,56.94,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.004529977218151995
DEU,Europe,Germany,2020-08-09,217288.0,385.0,866.857,9202.0,1.0,6.857,2589.831,4.589,10.332,109.678,0.012,0.082,1.24,234.0,2.789,,,,,308.7,3.679,,9262675.0,110.401,,102782.0,1.225,0.01,100.0,tests performed,,,,,,,,,,,,56.94,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-13554.8,-2.26,2.73,0.004470243743393953
DEU,Europe,Germany,2020-08-10,218508.0,1220.0,913.857,9203.0,1.0,7.0,2604.372,14.541,10.892,109.689,0.012,0.083,1.25,227.0,2.706,,,,,,,,,,,105879.0,1.262,,,tests performed,,,,,,,,,,,,56.94,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.0044105036470335575
DEU,Europe,Germany,2020-08-11,219540.0,1032.0,958.857,9208.0,5.0,6.429,2616.672,12.3,11.429,109.749,0.06,0.077,1.25,230.0,2.741,,,,,,,,,,,108975.0,1.299,,,tests performed,,,,,,,,,,,,56.94,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.004355524482759524
DEU,Europe,Germany,2020-08-12,220859.0,1319.0,963.714,9213.0,5.0,4.857,2632.393,15.721,11.486,109.809,0.06,0.058,1.24,220.0,2.622,,,,,,,,,,,112071.0,1.336,,,tests performed,,,,,,,,,,,,56.94,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.004300512210473764
DEU,Europe,Germany,2020-08-13,222281.0,1422.0,1034.571,9217.0,4.0,5.143,2649.342,16.949,12.331,109.856,0.048,0.061,1.24,223.0,2.658,,,,,,,,,,,115167.0,1.373,,,tests performed,,,,,,,,,,,,56.94,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.0042442749417541045
DEU,Europe,Germany,2020-08-14,223791.0,1510.0,1085.0,9230.0,13.0,5.0,2667.339,17.998,12.932,110.011,0.155,0.06,1.23,230.0,2.741,,,,,,,,,,,118263.0,1.41,,,tests performed,,,,,,,,,,,,56.94,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.00419873818242464
DEU,Europe,Germany,2020-08-15,224488.0,697.0,1083.571,9235.0,5.0,4.857,2675.646,8.307,12.915,110.071,0.06,0.058,1.22,228.0,2.718,,,,,,,,,,,121360.0,1.446,,,tests performed,,,,,,,,,,,,56.94,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.00414358023488728
DEU,Europe,Germany,2020-08-16,225007.0,519.0,1102.714,9235.0,0.0,4.714,2681.832,6.186,13.143,110.071,0.0,0.056,1.22,224.0,2.67,,,,,343.0,4.088,,10133866.0,120.784,,124456.0,1.483,0.01,100.0,tests performed,,,,,,,,,,,,56.94,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-10675.5,-1.73,17.1,0.004082429737227315
DEU,Europe,Germany,2020-08-17,226700.0,1693.0,1170.286,9236.0,1.0,4.714,2702.011,20.179,13.948,110.083,0.012,0.056,1.22,226.0,2.694,,,,,,,,,,,127788.0,1.523,,,tests performed,,,,,,,,,,,,56.94,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.004022471127989521
DEU,Europe,Germany,2020-08-18,228120.0,1420.0,1225.714,9241.0,5.0,4.714,2718.936,16.925,14.609,110.142,0.06,0.056,1.2,219.0,2.61,,,,,,,,,,,131119.0,1.563,,,tests performed,,,,,,,,,,,,56.94,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.00396727345083809
DEU,Europe,Germany,2020-08-19,229706.0,1586.0,1263.857,9249.0,8.0,5.143,2737.839,18.903,15.064,110.238,0.095,0.061,1.19,226.0,2.694,,,,,,,,,,,134451.0,1.603,,,tests performed,,,,,,,,,,,,56.94,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.003915618330941458
DEU,Europe,Germany,2020-08-20,231292.0,1586.0,1287.286,9263.0,14.0,6.571,2756.743,18.903,15.343,110.405,0.167,0.078,1.17,229.0,2.729,,,,,,,,,,,137783.0,1.642,,,tests performed,,,,,,,,,,,,56.94,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.0038710615687591187
DEU,Europe,Germany,2020-08-21,233029.0,1737.0,1319.714,9266.0,3.0,5.143,2777.446,20.703,15.73,110.44,0.036,0.061,1.15,235.0,2.801,,,,,,,,,,,141115.0,1.682,,,tests performed,,,,,,,,,,,,56.94,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.003813301331500007
DEU,Europe,Germany,2020-08-22,233861.0,832.0,1339.0,9272.0,6.0,5.286,2787.362,9.917,15.959,110.512,0.072,0.063,1.13,230.0,2.741,,,,,,,,,,,144447.0,1.722,,,tests performed,,,,,,,,,,,,56.94,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.003759096894700388
DEU,Europe,Germany,2020-08-23,234494.0,633.0,1355.286,9275.0,3.0,5.714,2794.907,7.545,16.153,110.548,0.036,0.068,1.12,242.0,2.884,,,,,312.735,3.727,,11168315.0,133.114,,147778.0,1.761,0.009,111.1,tests performed,,,,,,,,,,,,56.94,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-9762.0,-1.54,5.49,0.0037012770630201713
DEU,Europe,Germany,2020-08-24,236122.0,1628.0,1346.0,9276.0,1.0,5.714,2814.311,19.404,16.043,110.56,0.012,0.068,1.1,243.0,2.896,,,,,,,,,,,149802.0,1.785,,,tests performed,,,,,,,,,,,,59.72,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.0036410535896885627
DEU,Europe,Germany,2020-08-25,237583.0,1461.0,1351.857,9281.0,5.0,5.714,2831.724,17.413,16.113,110.619,0.06,0.068,1.09,223.0,2.658,,,,,,,,,,,151826.0,1.81,,,tests performed,,,,,,,,,,,,59.72,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.003585591048443312
DEU,Europe,Germany,2020-08-26,239010.0,1427.0,1329.143,9285.0,4.0,5.143,2848.733,17.008,15.842,110.667,0.048,0.061,1.07,225.0,2.682,,,,,,,,,,,153850.0,1.834,,,tests performed,,,,,,,,,,,,59.72,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.0035289035107641605
DEU,Europe,Germany,2020-08-27,240571.0,1561.0,1325.571,9290.0,5.0,3.857,2867.338,18.605,15.799,110.726,0.06,0.046,1.06,238.0,2.837,,,,,,,,,,,155874.0,1.858,,,tests performed,,,,,,,,,,,,59.72,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.003473381375097803
DEU,Europe,Germany,2020-08-28,242126.0,1555.0,1299.571,9290.0,0.0,3.429,2885.872,18.534,15.489,110.726,0.0,0.041,1.04,234.0,2.789,,,,,,,,,,,157898.0,1.882,,,tests performed,,,,,,,,,,,,59.72,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.003411866689308838
DEU,Europe,Germany,2020-08-29,242835.0,709.0,1282.0,9299.0,9.0,3.857,2894.322,8.45,15.28,110.834,0.107,0.046,1.04,239.0,2.849,,,,,,,,,,,159922.0,1.906,,,tests performed,,,,,,,,,,,,59.72,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.003361078999319458
DEU,Europe,Germany,2020-08-30,243305.0,470.0,1258.714,9300.0,1.0,3.571,2899.924,5.602,15.002,110.846,0.012,0.043,1.03,243.0,2.896,,,,,293.567,3.499,,12301938.0,146.625,,161946.0,1.93,0.007,142.9,tests performed,,,,,,,,,,,,59.72,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-9908.3,-1.53,-0.87,0.00330069660753156
DEU,Europe,Germany,2020-08-31,244802.0,1497.0,1240.0,9303.0,3.0,3.857,2917.767,17.843,14.779,110.881,0.036,0.046,1.03,244.0,2.908,,,,,,,,,,,160300.0,1.911,,,tests performed,,,,,,,,,,,,59.72,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.0032426913709856695
DEU,Europe,Germany,2020-09-01,246015.0,1213.0,1204.571,9307.0,4.0,3.714,2932.224,14.458,14.357,110.929,0.048,0.044,1.03,233.0,2.777,,,,,,,,,,,158653.0,1.891,,,tests performed,,,,,,,,,,,,59.72,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.003185858158054918
DEU,Europe,Germany,2020-09-02,247411.0,1396.0,1200.143,9322.0,15.0,5.286,2948.863,16.639,14.304,111.108,0.179,0.063,1.03,226.0,2.694,,,,,,,,,,,157006.0,1.871,,,tests performed,,,,,,,,,,,,59.72,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.0031421092313587183
DEU,Europe,Germany,2020-09-03,248840.0,1429.0,1181.286,9322.0,0.0,4.571,2965.895,17.032,14.08,111.108,0.0,0.054,1.04,221.0,2.634,,,,,,,,,,,155360.0,1.852,,,tests performed,,,,,,,,,,,,57.87,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.003080382654294701
DEU,Europe,Germany,2020-09-04,250283.0,1443.0,1165.286,9327.0,5.0,5.286,2983.094,17.199,13.889,111.167,0.06,0.063,1.05,223.0,2.658,,,,,,,,,,,153713.0,1.832,,,tests performed,,,,,,,,,,,,49.54,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.003024615519341565
DEU,Europe,Germany,2020-09-05,251058.0,775.0,1174.714,9329.0,2.0,4.286,2992.331,9.237,14.001,111.191,0.024,0.051,1.06,220.0,2.622,,,,,,,,,,,152067.0,1.812,,,tests performed,,,,,,,,,,,,49.54,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.00296523961111017
DEU,Europe,Germany,2020-09-06,251728.0,670.0,1203.286,9330.0,1.0,4.286,3000.317,7.986,14.342,111.203,0.012,0.051,1.07,216.0,2.574,,,,,335.938,4.004,,13354880.0,159.175,,150420.0,1.793,0.008,125.0,tests performed,,,,,,,,,,,,49.54,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-9508.6,-1.43,2.44,0.0029046718144565987
DEU,Europe,Germany,2020-09-07,253626.0,1898.0,1260.571,9331.0,1.0,4.0,3022.939,22.622,15.025,111.215,0.012,0.048,1.09,227.0,2.706,,,,,,,,,,,152370.0,1.816,,,tests performed,,,,,,,,,,,,49.54,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.0028440973962006845
DEU,Europe,Germany,2020-09-08,254957.0,1331.0,1277.429,9336.0,5.0,4.143,3038.803,15.864,15.226,111.275,0.06,0.049,1.09,229.0,2.729,,,,,,,,,,,154319.0,1.839,,,tests performed,,,,,,,,,,,,49.54,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,0.0027882905316334743
